"34_S125","49_S126","53_S94","90_S119","10_S57","24_S38","29_S90","7_S29","43_S61","28_S115","12_S37","59_S87","30_S109","55_S66","22_S84","9_S69","93_S107","81_S130","75_S140","19_S58","57_S127","27_S49","71_S129","66_S102","64_S72","70_S96","23_S28","84_S104","5_S32","16_S69","88_S62","77_S112","65_S91","58_S71","91_S132","79_S46","48_S70","56_S138","95_S27","32_S134","349_S78","297_S34","284_S100","272_S64","353_S151","276_S121","326_S81","300_S50","334_S77","340_S143","266_S86","330_S93","313_S65","338_S142","351_S47","282_S133","323_S54","332_S82","347_S88","307_S80","309_S141","321_S24","292_S108","319_S40","310_S67","270_S113","279_S114","328_S60","317_S25","294_S122"
"hsa-let-7f-2-3p",0.289287368500878,-0.274013333701858,1.73472347597681e-16,9.0205620750794e-17,-0.0159160808739386,-0.330978153453881,0.109677150360166,0.286242962794631,0.289273549920332,0.418694027894082,3.85108611666851e-16,0.182426854434035,0.464664007187311,-3.46944695195361e-18,-1.42247325030098e-16,1.6306400674182e-16,0.373694065682132,0.30123274911079,-1.62134860601721,0.247528237292422,0.0751435938643374,0.0483629581863084,0.181811844314193,1.49186218934005e-16,-4.96130914129367e-16,0.180896698368604,0.0836170760495829,-0.724020571798058,-0.0836170760495833,0.673900130601127,-0.101809116627289,0.435832039005705,3.01841884819964e-16,-0.657984049727188,-0.483371216042298,-0.356016647971539,0.358418475703602,0.140794382136652,-0.549970725581895,0.508082595797068,0.0386780266605381,-0.286242962794631,-1.28369537222284e-16,-0.286206263952961,-0.694657462322894,-0.123519916636145,-9.8879238130678e-16,0.330978153453881,2.74086309204336e-16,0.0572813796363482,3.81639164714898e-17,-0.182426854434035,-1.70002900645727e-16,-0.147530619760274,-5.20417042793042e-17,-0.471099212815071,-0.361832118420809,0.101809116627289,-0.180896698368604,-0.0260250162209188,0.637376082686546,-7.94503351997378e-16,-0.0382987886677011,-3.46944695195361e-18,0.0260250162209188,0.443068208366234,2.04697370165263e-16,-0.696054983810242,1.26781949197424,0.141220233219071
"hsa-let-7f-5p",0.327165902857589,-0.311927507050904,-3.46944695195361e-17,6.93889390390723e-18,0.0771208979368913,0.0743111533478454,0.221723429181036,0.0496965616047771,0.273731675686143,0.277039240799907,8.32667268468867e-17,0.145075589869827,0.181026458015014,6.93889390390723e-17,0,-5.55111512312578e-17,0.141296363265882,-0.134022648897048,-0.304941732553658,0.290550769124575,0.24148300317373,-0.280343684123294,-0.417732587294155,7.63278329429795e-17,-2.28983498828939e-16,-0.271092830146755,0.164954512275343,-0.146830708682192,-0.164954512275343,-0.0736500486285659,0.314012953575874,0.0412173887543674,1.04083408558608e-16,-0.0034708493083255,-0.363019792446918,0.0697844443791812,0.289600232613226,0.0618435315304285,0.099703205187231,-0.156495826021967,-0.100776613475114,-0.0496965616047772,2.08166817117217e-17,-0.189774155649461,0.115313000318341,0.20027290646521,-2.98372437868011e-16,-0.0743111533478454,1.73472347597681e-16,-0.0317058124742854,-4.85722573273506e-17,-0.145075589869827,-4.85722573273506e-17,0.131725110678735,1.17961196366423e-16,0.090566684436566,-0.269914597390739,-0.314012953575874,0.271092830146755,0.19225910077379,-0.0836071878440553,-9.22872889219661e-16,0.070437211831327,-2.77555756156289e-17,-0.192259100773791,0.00162178859691454,2.08166817117217e-17,-0.282988224176075,0.100426947824327,-0.152448216639865
"hsa-let-7g-3p",0.00836931569102075,-0.221910000412188,1.15142270717961e-16,-3.25260651745651e-18,-0.363931171639211,-0.409899599959735,-0.0198006253672323,0.171888803025813,0.450503080308106,0.261219455438563,-1.12757025938492e-16,-0.0543009844012695,-0.434643642612006,1.64798730217797e-16,-1.23165366794353e-16,1.16226472890446e-16,-0.0909509098551069,0.221564075956805,-0.0848717072410654,0.383155101627839,-0.191054869616944,-0.0715620577734675,0.188640283953462,-3.29597460435593e-17,6.67868538251071e-16,0.00766639577509233,-0.09976789390219,0.197382050352529,0.0997678939021898,0.443523597044787,0.171628901311386,-0.0826254208523976,-4.0766001685455e-16,-0.0795924254055757,0.11075153522234,0.464908237948353,0.328574491749587,-0.206439825634591,-0.486924600967714,0.200112644899007,-0.264830150800457,-0.171888803025813,-1.21430643318376e-17,-0.118324950827382,0.380086553650181,-0.0119376681918539,-5.72458747072346e-17,0.409899599959734,4.80518402845576e-16,-0.472516837895407,-5.20417042793042e-18,0.0543009844012693,-5.20417042793042e-18,-0.40914771321499,-2.16840434497101e-19,-0.197009599644483,0.0552942531578602,-0.171628901311386,-0.00766639577509237,-0.473854405668803,0.0924302842452261,-5.95010152260045e-16,0.316473089456439,-4.55364912443912e-18,0.473854405668803,-0.0403513610601199,-1.50920942409982e-16,-0.707515514284227,-0.0332778901384988,0.486230892732814
"hsa-let-7g-5p",0.164909863471371,-0.175111678147828,1.31838984174237e-16,3.46944695195361e-18,-0.0280088721532879,-0.0141077517942097,0.130873785345094,-0.0640399187897641,0.265052274705506,0.134562842525956,-1.66533453693773e-16,0.0492957950852008,0.066504661176147,3.12250225675825e-17,-7.97972798949331e-17,2.42861286636753e-17,0.0245873614543174,-0.0476914614629997,-0.276387052239285,0.121289753185418,0.096328461719694,-0.224735175354872,-0.220271567273048,2.42861286636753e-17,-5.20417042793042e-17,-0.22675548951359,0.101044960463484,-0.0413718627742998,-0.101044960463484,0.0494566169688959,0.262587567182519,0.0402918211306244,4.5102810375397e-17,-0.0214477448156076,-0.155461146799411,0.171988536554957,0.194524935133543,0.0476242574128858,0.0362915833115895,-0.10258085635828,-0.10399307448231,0.0640399187897642,3.12250225675825e-17,-0.0172966787031082,0.0476296696524002,0.136308618687471,-1.59594559789866e-16,0.0141077517942096,1.2490009027033e-16,-0.156099856278937,-6.93889390390723e-17,-0.0492957950852008,1.04083408558608e-17,-0.0535670590458757,-2.77555756156289e-17,0.0553617038016773,-0.301072060610478,-0.26258756718252,0.22675548951359,0.13434031123049,0.108470186626536,-5.65519853168439e-16,-0.00148876167026609,-6.93889390390723e-18,-0.13434031123049,0.196388705569922,1.73472347597681e-17,-0.234842034484177,0.0927919407439308,-0.0198106365238643
"hsa-let-7i-3p",0.0746312204465799,0.261806630571589,-8.32667268468867e-17,2.60208521396521e-17,-0.118081746313742,-0.0322180653280447,-0.160310097215309,0.283114120058047,0.313146323655888,-0.0665583954447801,1.54390389361936e-16,-0.0667652266496289,-0.662219667980209,-7.80625564189563e-17,-6.07153216591882e-17,1.56125112837913e-17,-0.0303921040946867,0.193081311053104,0.0938400486037679,0.0898966377241478,0.231107704152797,-0.0355122224576045,-0.0384802271979831,3.98986399474666e-17,5.88071258356138e-16,0.135081254581669,-0.031315648504828,0.0185372095638255,0.031315648504828,0.448576896687209,0.398910027154221,-0.102051357157282,-5.56846235788555e-16,-0.330495150373467,0.190702201309996,0.3318158330925,0.0662864742373728,-0.14923419135207,0.0378101526740582,-0.100410722364552,-0.363166460779751,-0.283114120058047,8.50014503228635e-17,0.273269823055603,0.241715493742133,-0.178026756913182,7.80625564189563e-17,0.0322180653280447,1.99493199737333e-16,-0.458655308177133,1.90819582357449e-17,0.0667652266496285,-1.37043154602168e-16,0.31339495716413,-5.20417042793042e-18,-0.0361509932485966,-0.127761054971231,-0.398910027154221,-0.135081254581669,-0.23016732605611,0.216939814435,3.07046055247895e-16,0.0182714834988747,0,0.23016732605611,-0.130144113309808,-2.60208521396521e-17,-0.343920575435657,-0.241864930795327,0.258605859913795
"hsa-let-7i-5p",0.204232614974885,-0.502943706592587,9.0205620750794e-17,-2.77555756156289e-17,-0.221773295934204,0.148093596141394,0.350424682378397,-0.0860570068805952,0.441572895799353,-0.0765117342975529,-3.36536354339501e-16,-0.176712420097951,-0.109792981666127,-5.55111512312578e-17,3.46944695195361e-17,2.77555756156289e-16,-0.250739353586844,0.287709422619599,-0.308762190081083,-0.0392939959443085,0.112240315145355,-0.154257553721604,-0.307511809382526,-1.38777878078145e-17,1.04083408558608e-16,-0.320350255160296,-0.00270317843408317,0.0981884686735196,0.00270317843408317,0.141280679927758,0.151873298275254,-0.0746862892221811,-1.73472347597681e-16,0.080492616006447,-0.0996853287915523,0.144884363189707,-0.0594480607977095,0.0909303440376358,0.0808171261280957,-0.30135912785651,-0.287112285238422,0.0860570068805955,-6.24500451351651e-17,0.326406281182731,0.0563138073277015,0.399405712025104,-3.19189119579733e-16,-0.148093596141393,4.57966997657877e-16,-0.174280919688422,0,0.17671242009795,1.45716771982052e-16,-0.0733117136308879,-3.81639164714898e-17,0.10327919440764,-0.182357738925583,-0.151873298275254,0.320350255160296,0.214026048459717,0.117967112360721,-9.78384040450919e-16,0.178224283789666,-1.38777878078145e-17,-0.214026048459717,0.441583488661893,-6.24500451351651e-17,-0.22786728128004,-0.0433437503922198,-0.160914291605841
"hsa-miR-1-3p",0.322053126951884,-0.975972187587949,2.56739074444567e-16,1.87350135405495e-16,0.558697087141838,-0.130502641813154,-0.223778436411514,0.610570877075952,1.25086852306137,1.06205370017556,1.14491749414469e-15,0.585748122961745,1.19608668815949,2.84494650060196e-16,6.24500451351651e-17,-9.92261828258734e-16,-1.10153596504217,-1.34835773317177,0.398014252087514,0.214346448297466,0.069777751934612,1.00716958861759,0.0659388217568619,-1.04083408558608e-16,-1.58900670399476e-15,-0.994243152104005,-0.00403511418200073,0.48226735008393,0.00403511418200072,-0.171686117185436,0.964488105112119,0.788095243988423,1.36696209906972e-15,-0.387010969956409,1.32531440145368,-0.728293315826616,0.377692415662383,-1.65330943187475,-0.869434771721136,1.10126432985621,-0.577917800307495,-0.610570877075952,2.28983498828939e-16,0.363571352010027,0.234712375511129,1.60614003844187,2.0122792321331e-16,0.130502641813154,1.7277845820729e-15,-0.73059117447057,-4.85722573273506e-17,-0.585748122961745,-7.14706072102445e-16,0.0973413257444079,-2.98372437868011e-16,-0.387991948708745,1.14544628136704,-0.964488105112119,0.994243152104005,-2.05701771552101,0.495878798959441,-1.04083408558608e-16,-1.41826309484234,-8.32667268468867e-17,2.05701771552101,-2.00330462804174,2.84494650060196e-16,-2.63573052734135,0.452281806180708,0.598166395046533
"hsa-miR-100-5p",-0.262560485742817,1.5625031507571,-2.15105711021124e-16,-4.16333634234434e-17,-1.61051659242537,1.11693589818472,-2.37136106605845,-0.863307379323412,-1.18563807372951,-1.95933778297727,-2.60555466091716e-15,-0.327009010921338,1.05613576006362,-3.01841884819964e-16,7.80625564189563e-16,5.89805981832114e-17,0.605324158070019,-0.231326022873704,0.518135201538935,-0.734941843584932,-1.53246401739626,-1.17788037325338,0.0470047669804301,-2.18575157973078e-16,-1.88390969491081e-15,1.81234769850155,-2.27333818782443,0.374001541500143,2.27333818782443,2.48184412669529,0.419919918774138,-2.4012141321277,1.66880398388969e-15,-0.871327534269908,1.76603690798844,-2.6496655947209,2.09923350366327,1.92002715194304,0.627012613628126,-0.761564676046919,2.12606689285947,0.863307379323414,3.46944695195361e-18,-1.39112504927454,-1.09390869137198,1.18732950526685,6.69603261727048e-16,-1.11693589818471,-9.67975699595058e-16,-0.0578235482436315,1.70002900645727e-16,0.327009010921337,1.196959198424e-15,0.334931251240017,-4.9960036108132e-16,0.215555718762388,0.493713090109238,-0.419919918774138,-1.81234769850155,1.32378928406673,1.15173223961561,-1.19869392189997e-14,-0.348618523896254,9.71445146547012e-17,-1.32378928406672,1.61738548153614,3.46944695195361e-18,0.264284943319617,1.52893989098353,-1.33592388852775
"hsa-miR-101-3p",0.444654032534046,-0.0483726475104474,2.0122792321331e-16,-2.08166817117217e-17,-0.0785473540938855,0.0615417858269325,0.893228368297083,0.405554029571771,0.643524556229781,0.645622281307156,3.88578058618805e-16,0.0693775797348596,0.323091996221253,3.19189119579733e-16,6.93889390390723e-17,-1.38777878078145e-17,0.272138852181027,-0.109871148523323,-0.540172515918397,0.655881103330723,0.161601686000362,0.0662598221710015,-0.278676901259939,1.52655665885959e-16,-2.91433543964104e-16,-0.455484919751317,0.124166684417484,-0.504112861895281,-0.124166684417484,0.0263274476714331,0.577370243568767,0.113588597726603,1.52655665885959e-16,0.0522199064224523,-1.16536722047811,0.331204167021099,0.323148083272031,0.240662510757527,-0.17507020673197,0.101848665137392,-0.128538788808913,-0.40555402957177,1.38777878078145e-17,-0.527342314521811,0.102230764536753,0.249170011971941,-2.08166817117217e-16,-0.0615417858269326,3.46944695195361e-16,0.257586585161834,-6.93889390390723e-17,-0.0693775797348594,-1.2490009027033e-16,-0.18763484737577,6.93889390390723e-18,-0.165977131274106,-0.404804372959832,-0.577370243568767,0.455484919751317,0.0167238657850692,-0.359817349698587,9.0205620750794e-16,-0.314385962188097,0,-0.0167238657850693,0.166900133422679,1.38777878078145e-17,-1.03293246167281,0.248670412670703,-0.297935899133597
"hsa-miR-101-5p",0.244520713585296,-0.209838483866781,3.36536354339501e-16,6.93889390390723e-17,-0.316711699323347,-0.452564898405845,-0.131995004921245,0.411254939609341,0.971683245150321,0.217773034899979,3.12250225675825e-16,-0.419153290544474,-0.359894392152091,2.08166817117217e-17,-1.17961196366423e-16,-4.85722573273506e-17,-0.131021170815325,-0.114974955926891,0.354831355918881,0.348374482759814,0.190224266666926,-0.175275783985245,0.363309862494936,-4.16333634234434e-17,3.95516952522712e-16,-0.620210005973378,0.294291525509575,-0.473604720923704,-0.294291525509575,0.416717015697014,0.695710448601836,0.232059637154852,-2.15105711021124e-16,-0.100005316373667,0.263016175736571,0.318320595700314,0.199026136133974,0.226879410630777,0.0256815812305779,0.0565010436260014,0.0614500178446562,-0.411254939609341,3.46944695195361e-17,-0.40982450060447,-0.37737088944344,-0.235485629321341,1.45716771982052e-16,0.452564898405843,7.07767178198537e-16,0.444095073125992,6.93889390390723e-17,0.419153290544473,-1.2490009027033e-16,-0.31452353116912,1.04083408558608e-17,-0.607830576080231,-0.114261787262524,-0.695710448601836,0.620210005973378,-0.299902814038811,-0.0667241836825527,3.12250225675825e-16,0.21326447603327,3.46944695195361e-18,0.299902814038811,0.0416954722116831,-7.63278329429795e-17,-0.995433597299052,-0.229740389668367,0.175093016217559
"hsa-miR-10399-3p",-0.125989126343253,0.0635423544468837,2.22044604925031e-16,5.20417042793042e-18,0.101271992759895,-0.385612918874512,0.217990959997064,0.0411514590964629,0.0942415400563108,-0.175320946731494,2.4459601011273e-16,-0.328936766886673,0.236876397712562,-1.64798730217797e-16,4.33680868994202e-17,1.73472347597681e-18,-0.195512273745075,-0.109674672771291,0.0978529453114873,-0.282500409689417,0.352529124682037,-0.0973582957841298,-0.162005832534431,-2.60208521396521e-17,-3.52148865623292e-16,-0.195989730120307,-0.141810874793473,-0.0251829102312564,0.141810874793473,-0.00260791805553505,0.00179360945367239,0.135045237550705,2.09901540593194e-16,-0.0986640747043612,-0.0224786862519891,-0.0473327375602618,-0.420176525109692,0.0765899211234578,0.0179111359215934,-0.403936135574239,0.199641309181935,-0.0411514590964632,-6.76542155630955e-17,0.0828591005074833,0.243313184706872,-0.601175536402934,-1.90819582357449e-17,0.385612918874511,5.03069808033274e-17,-0.595794950779461,-1.90819582357449e-17,0.328936766886673,-9.54097911787244e-17,-0.0989745222247843,-3.64291929955129e-17,0.287994958877684,-0.259874160476135,-0.00179360945367226,0.195989730120307,0.122116712206318,0.352481766072589,2.95770352654046e-15,0.402587944405345,1.73472347597681e-18,-0.122116712206318,0.0331638078653769,-3.98986399474666e-17,0.423293280837511,0.289295762114803,0.0160769908381432
"hsa-miR-10399-5p",0.230186106304616,0.272416188057088,1.73472347597681e-17,-3.46944695195361e-17,0.215223474832916,-0.148089307804698,0.148064002112592,0.42836151331145,0.0954767057020413,0.633094919680415,5.759281940243e-16,0.509187992872656,0.371743658493728,3.95516952522712e-16,-2.42861286636753e-16,-4.85722573273506e-17,0.182903434907422,-0.347047940402771,0.156809076036069,0.595583389399976,0.726566905728354,0.0133074917269315,-0.196648794031482,7.63278329429795e-17,-4.5102810375397e-16,-0.588801347252752,0.572795712417818,-0.655973175181802,-0.572795712417818,0.347391268821413,0.632432892336793,-0.265347436519079,2.42861286636753e-16,-0.56261474365433,-0.330967437020014,0.0317275422066783,0.770346033655362,0.0376739929867104,0.191426947544366,-0.108267723533262,0.280716080768266,-0.42836151331145,1.31838984174237e-16,-0.876299470168243,0.639224874893694,-0.272032693154664,6.24500451351651e-17,0.148089307804697,8.32667268468867e-17,-0.0745870032191991,-6.24500451351651e-17,-0.509187992872656,-4.23272528138341e-16,0.169533868950151,5.20417042793042e-17,-0.0335373122731337,-0.616343877777798,-0.632432892336793,0.588801347252752,-0.528918444797502,-0.564637871674495,-2.0122792321331e-16,0.264963941616655,4.5102810375397e-17,0.528918444797502,-0.873289186760522,2.42861286636753e-16,-0.879130231084335,0.393189388026753,-0.110844395997068
"hsa-miR-103a-2-5p",-0.447900272600486,-0.0860441717788154,-3.88578058618805e-16,9.0205620750794e-17,0.221747890275014,-0.0649398632965391,0.261489023850958,0.162006309279187,0.0216235869354617,-0.418423514493932,6.24500451351651e-16,-0.182120563145602,-0.271718785174395,-2.4980018054066e-16,2.35922392732846e-16,1.38777878078145e-17,0.0943190731350131,-0.100525220089362,-0.560635320589727,-0.794717122865343,-0.213332503981125,0.0491248889479662,0.496587620209203,1.11022302462516e-16,3.46944695195361e-16,0.770878068965606,-0.372489727724555,-0.487491369026089,0.372489727724555,0.198791964669126,-0.793898662695594,-0.0307612686684316,-1.38777878078145e-16,-0.420539854944141,-0.355808096985972,-0.524640690403864,-0.523943683227942,0.491240332614529,-0.15752246231019,0.209583540392685,0.564429180222877,-0.162006309279187,-1.11022302462516e-16,0.230287942642467,0.0959734874626034,-0.0643446627346848,-2.77555756156289e-17,0.064939863296539,4.16333634234434e-17,-0.0741958351096094,9.71445146547012e-17,0.182120563145603,-3.60822483003176e-16,0.769866395155984,-6.93889390390723e-18,-0.0486873476087176,0.476547970916989,0.793898662695594,-0.770878068965606,0.410240394280621,-0.0217776523529941,3.49720252756924e-15,0.181150103181933,1.38777878078145e-17,-0.410240394280621,0.165973792722103,0,0.453195207344514,0.205615181797065,0.415462652469327
"hsa-miR-103a-3p",-0.0126695057819712,-0.0250446259128004,2.25514051876985e-17,1.30104260698261e-18,0.0384051191555256,-0.0304566712673659,0.224991635303473,0.014304389428695,0.133105799622659,-0.0563122812862864,3.51281503885303e-17,-0.0831688558563227,-0.112889308515233,3.25260651745651e-17,1.55691431968918e-16,3.03576608295941e-18,0.187806733141957,0.0449444032680656,-0.183025596933376,-0.19155573764395,0.0732447588073827,-0.0891414524952788,-0.0266344745135395,6.50521303491303e-18,1.00180280737661e-16,-0.0367990795084161,-0.0969271018512408,-0.0352950109867593,0.0969271018512407,-0.158025126554061,-0.163577104231044,-0.0221815706631525,-7.15573433840433e-17,0.119620007398536,-0.41279836844543,-0.129516218924248,-0.158515806258314,-0.0760012823765291,0.049523933938667,0.0380515345559057,-0.040091480535422,-0.014304389428695,-3.33934269125535e-17,0.231647218179372,0.139153492793983,0.0541316801185154,-9.93129189996722e-17,0.0304566712673658,4.81385764583564e-17,-0.0501308362313821,-1.25767452008319e-17,0.0831688558563226,-2.29850860566927e-17,0.180929723817663,8.02309607639273e-18,0.0393039802955106,-0.0794092242614971,0.163577104231044,0.0367990795084161,0.325130633557445,-0.0890226565626013,1.0768295977126e-15,-0.00690548354256242,-2.81892564846231e-18,-0.325130633557445,0.0744320738904561,-4.7271214720368e-17,0.114551459130934,0.159401509247078,0.0519209857587115
"hsa-miR-10401-3p",-0.433110704717764,-0.389699355629217,-3.53883589099269e-16,-1.94289029309402e-16,0.393734506864182,1.07034230122235,0.093862253668679,-0.902031403671837,-0.428895120759632,0.00274712235969773,-6.52256026967279e-16,-0.322849969528107,-0.810770332041967,4.16333634234434e-17,3.05311331771918e-16,3.05311331771918e-16,-0.486478360794522,0.547864284025222,0.266024296872865,-0.607042682124259,-0.0357479011392961,-0.289666125102531,-0.356940616361644,2.77555756156289e-17,1.11022302462516e-15,0.424912490044826,-0.0432511141053191,0.54205629137863,0.0432511141053195,-0.223702806122351,-0.525506999881036,-0.262612498026243,-3.60822483003176e-16,-0.170031700741832,0.392616107125845,0.138952499046625,0.0412107636953604,-0.0936009680796175,1.11944807451272,-0.412707422159716,0.0714246509725864,0.902031403671837,-2.35922392732846e-16,0.535618031151672,0.561520756072956,0.636182836363869,2.63677968348475e-16,-1.07034230122234,-3.19189119579733e-16,-0.609650139631676,-8.32667268468867e-17,0.322849969528107,4.02455846426619e-16,0.355740426861724,1.11022302462516e-16,0.790051321079407,-0.0698976887697516,0.525506999881036,-0.424912490044826,0.605427323779922,0.04812938355872,-2.51187959321442e-15,0.0161290172915914,6.93889390390723e-18,-0.605427323779922,0.246958881389318,-1.80411241501588e-16,0.677350482166803,-1.18850288478959,-0.608564679466861
"hsa-miR-10527-5p",-0.147508332256977,-0.6457968423484,-2.42861286636753e-17,1.73472347597681e-17,-0.190057684426065,0.296287869608944,-0.126530860034361,0.121583980927526,0.144744777652548,-0.376730306819107,4.85722573273506e-17,-0.0621648690379034,0.0288236207800969,-1.17961196366423e-16,1.76941794549634e-16,6.59194920871187e-17,0.260592760229649,0.162985142443632,0.0462471100678674,-0.38584196702103,0.0114720964969192,-0.362324421458959,-0.2119828570829,1.04083408558608e-17,-6.59194920871187e-17,0.352411463154397,-0.182462066689796,0.0576532228925973,0.182462066689796,0.096662075150945,-0.250294234636555,-0.00625603366413697,1.04083408558608e-17,0.0933956092751208,-0.134061900195288,-0.201985822670614,-0.120240756456139,-0.216678885781316,-0.182242468683534,0.147553566391799,0.155454469315032,-0.121583980927526,-1.56125112837913e-16,0.230387497706,0.485759216547617,0.47517802699064,-3.46944695195361e-18,-0.296287869608942,2.77555756156289e-17,-0.346354775642609,-4.5102810375397e-17,0.0621648690379034,-2.77555756156289e-17,0.515755806706622,-1.14491749414469e-16,0.359491189339877,0.291931868013277,0.250294234636555,-0.352411463154396,0.444614854641856,-0.139404440905008,-2.04350425470068e-15,0.176874849021898,-2.42861286636753e-17,-0.444614854641855,-0.217303074312857,-8.67361737988404e-17,0.33782040026255,0.0922964233408713,-0.159778298866255
"hsa-miR-106a-3p",0.291309539494818,0.263331442249885,-1.38777878078145e-17,2.08166817117217e-17,0.646950774142558,-0.135725582982425,0.201294692239311,0.147385713945833,0.0912024775961673,0.610153708690542,4.23272528138341e-16,0.594070764128292,-0.276422103267584,3.53883589099269e-16,-1.52655665885959e-16,6.93889390390723e-17,0.45617299642227,0.110993438765456,-0.0423660519846884,0.513142606099472,0.0740471133399209,-0.0761916215056753,0.121468729389249,2.22044604925031e-16,5.27355936696949e-16,-0.126544315782928,0.246920824992044,-0.686433742831156,-0.246920824992044,0.317021982044656,0.234072527607309,-0.145636134501295,-7.21644966006352e-16,-0.963972756187215,-0.657467688661582,0.116221653372228,0.445734530817177,-0.0364843267473878,0.0047038508675105,0.648870956238624,0.407542126321423,-0.147385713945833,1.52655665885959e-16,-0.920684732420895,0.213584649962951,0.0773547361088445,5.55111512312578e-17,0.135725582982425,5.55111512312578e-17,0.364969835401095,4.16333634234434e-17,-0.594070764128291,-2.42861286636753e-16,-0.749522490231528,5.55111512312578e-17,-0.412778268884067,-0.37818852890104,-0.234072527607309,0.126544315782928,-0.166245266609577,-0.578554485364045,7.07767178198537e-16,-0.195050043857436,1.38777878078145e-17,0.166245266609577,0.464040811396424,9.71445146547012e-17,-0.460745386907669,0.257263024661302,-0.116877313368621
"hsa-miR-106a-5p",0.339325149824819,-0.456923933264099,0,3.46944695195361e-17,0.305488767936933,0.012213319882654,0.547365753592189,-0.231405018733908,-0.0206513813630347,-0.286221769966556,-9.0205620750794e-17,-0.284002059681704,0.192124458778568,8.32667268468867e-17,2.22044604925031e-16,4.85722573273506e-17,0.0370231762896185,-0.180000840822868,-0.0428450379266998,-0.0339805082383581,-0.270272909808791,0.0474415717512382,-0.324436619126073,3.46944695195361e-17,-1.87350135405495e-16,-0.183320968865266,-0.0168182861996275,0.00208672191256249,0.0168182861996274,-0.225750113285991,0.274283429041144,-0.390174951275076,2.0122792321331e-16,-0.0797386546509418,-0.584388929881808,0.304990825010019,0.190347914657469,0.220361376535497,-0.153921300138456,0.0478248113607314,-0.178719440288578,0.231405018733908,4.85722573273506e-17,0.212699948526937,0.0634161033663672,0.399083193276819,-2.08166817117217e-17,-0.0122133198826539,-9.0205620750794e-17,0.366025398507401,1.31838984174237e-16,0.284002059681703,6.93889390390723e-17,0.0561411957137081,5.55111512312578e-17,-0.0148885306987472,-0.184048412083537,-0.274283429041144,0.183320968865266,0.434775787932978,-0.429441501873769,1.54737334057131e-15,0.448015691262356,-2.08166817117217e-17,-0.434775787932978,0.42367486599615,-4.85722573273506e-17,-0.217138105045673,0.0329788872119745,-0.162872871772302
"hsa-miR-106b-3p",0.0133369323445647,-0.177264353287671,1.38777878078145e-17,-3.59955121265187e-17,0.107362589939572,0.0665830490837006,0.274931546561271,-0.363849489009378,-0.024663846121119,-0.414375335000341,-2.69749500514394e-16,-0.439242672341397,0.104381352557965,-1.44849410244063e-16,1.13624387676481e-16,8.23993651088983e-17,-0.0467627767995706,0.398801623475597,-0.0177200325864686,-0.146548974058037,0.0472116645010105,-0.182389770999619,-0.15300552063903,3.38271077815477e-17,-2.54136989230602e-16,-0.0590128312443303,-0.0375741421859109,-0.16558440717965,0.0375741421859109,-0.322293147422887,-0.178485560942493,-0.232486933745367,1.13624387676481e-16,0.214930557483316,-0.228168769761701,-0.0268748744254606,-0.0720016017317057,0.171296763625849,0.174993195507311,-0.0529240209472096,-0.247132483701509,0.363849489009378,-5.98479599211998e-17,0.393681457759546,0.297809443046506,0.284743047994007,-5.98479599211998e-17,-0.0665830490837006,-5.11743425413158e-17,-0.328870281863452,-8.06646416329215e-17,0.439242672341396,2.57606436182556e-16,0.0450268891503174,4.33680868994202e-18,0.139668588294465,-0.0465119630010368,0.178485560942493,0.0590128312443302,0.549277436309515,0.0310608388169456,4.95263552391378e-16,0.125008239039032,-1.84314369322536e-17,-0.549277436309515,0.207458964021531,-1.82145964977565e-17,0.279055218852444,-0.101606358080814,-0.323573461618602
"hsa-miR-106b-5p",0.39542962505788,-0.419688283651254,1.38777878078145e-17,3.46944695195361e-17,-0.150072444468552,0.172468672792545,1.01115292079415,0.119078274882367,0.633509447244721,0.393191740770313,-5.55111512312578e-17,-0.103236717277268,-0.0487145184860479,3.88578058618805e-16,1.38777878078145e-17,-2.77555756156289e-17,0.147720496111157,-0.0681277746474283,-0.398090018416649,0.327888083775378,-0.113319944837924,0.0110232069908081,-0.176828156940417,5.55111512312578e-17,1.94289029309402e-16,-0.549411051064542,-0.106021402225886,-0.384256993890818,0.106021402225886,0.0505851745500109,0.486827232772232,-0.0213451511871373,-1.11022302462516e-16,0.0994872699185414,-1.15887341690531,0.381145169795791,0.126528907146229,0.362704875680489,-0.0984092216611742,0.134872063048253,-0.128807907101619,-0.119078274882367,-1.38777878078145e-16,-0.19908017667376,0.117765520391359,0.259780934841607,-2.22044604925031e-16,-0.172468672792545,6.38378239159465e-16,0.546167703791328,-1.38777878078145e-16,0.103236717277268,4.16333634234434e-17,-0.0352577718120329,3.46944695195361e-17,-0.218601468117462,-0.484899613403472,-0.486827232772232,0.549411051064542,0.244131308300351,-0.663933224182687,6.38378239159465e-16,0.181252499996785,-4.16333634234434e-17,-0.244131308300351,0.42632684553553,-2.77555756156289e-17,-0.771061561381759,0.202163665268856,-0.269328502943684
