"5_S32","7_S29","8_S52","9_S69","10_S57","12_S37","16_S69","19_S58","21_S101","22_S84","23_S28","24_S38","25_S74","27_S49","28_S115","29_S90","30_S109","32_S134","34_S125","35_S124","37_S116","39_S41","43_S61","48_S70","49_S126","53_S94","55_S66","56_S138","57_S127","58_S71","59_S87","62_S128","64_S72","65_S91","66_S102","70_S96","71_S129","75_S140","77_S112","79_S46","81_S130","82_S22","84_S104","88_S62","89_S105","90_S119","91_S132","93_S107","95_S27","96_S75","266_S86","268_S73","270_S113","272_S64","276_S121","279_S114","280_S99","282_S133","284_S100","285_S63","286_S43","290_S95","292_S108","294_S122","297_S34","300_S50","307_S80","309_S141","310_S67","313_S65","317_S25","319_S40","321_S24","323_S54","326_S81","328_S60","330_S93","332_S82","334_S77","336_S148","338_S142","340_S143","343_S149","345_S144","347_S88","349_S78","351_S47","353_S151"
"hsa.miR.597.3p",-0.109145354341444,-0.603690639322231,0.0378153545233003,-0.384012117178605,0.270613864425201,-1.53836510100891,0.035722182960153,0.0291786100047079,0.398106856936106,-0.65636029273779,-0.459232290145173,-0.168042006560251,0.392916048966632,0.154760468113138,-0.0989420031196537,0.682646517433904,-0.48692608134624,0.0382670795543072,0.426769882158806,0.440155048553268,0.109781094918282,1.57980133545669,0.160635471262496,-0.183451942076265,-0.63626586290799,-0.043232975558986,-1.6454639357237,-0.46972039912943,0.176066727800612,-0.635102935426396,-0.469224196009389,-0.572608005376331,0.0862059377167664,-0.104229064657389,0.239355600531603,0.953146738745063,-0.37853178483754,-0.621950404266494,-0.210142248229337,0.890137512667684,0.103319974150835,0.115158110519655,0.0946768754244567,0.259309639410009,0.404736640805368,-0.243114767858598,-0.928679737231145,-0.234045341882729,0.312784118784217,-0.0723210322297784,0.91406674685396,-0.503264974652585,0.430343753750713,-0.127237748678824,-0.150315609892153,-0.46543310377991,-0.585925508676914,0.849316320771886,-0.212924169400117,-0.307577650715964,-0.364056667848153,0.00775257106999081,0.236890818026492,-0.933611103293896,-0.220851503445991,0.0196461326007009,0.391808692287453,-0.201449814194464,0.787824661815256,0.494158502255119,-0.18774943281949,-0.090248944702268,-0.12835530668574,0.0183189793387157,0.182470156075907,-0.0698397699364916,0.599658200218068,0.533617242025453,0.661102733374332,0.0294378841771541,-0.123605926539465,0.0563587605387828,0.0696335217087443,-0.0750281675635245,0.215785188429889,0.122966723925469,-0.0708263094256865,0.813969976806266
"hsa.miR.598.3p",0.0176233271583695,0.682837414732841,0.326804695042013,-0.231335465116332,0.201026083690922,-0.00477805899370212,-0.159083635733126,0.0994025851562452,0.660106459190605,0.0316472990647017,-0.0553508869391496,0.123899179882476,0.10577374734167,-0.0037865141317391,0.402848807144021,0.308912675757414,0.00177876421275246,0.254770234080388,0.336294608401808,-0.258622910944749,0.162146388958547,0.23553171465406,0.268139443421443,-0.221787831878946,-0.077243565863659,-0.10895512609563,-0.324395740374325,0.53162298649879,0.81683284575225,-0.554827974801694,-0.0727317682686073,-0.443796458277026,-0.402872926361425,0.778204404162478,-1.45971584321218,0.14646326083131,0.0543814372029754,-0.28699488631768,0.835703199859251,-0.175481308206405,-0.195107530524155,-0.408149557471561,0.440774276242348,-0.159438253817634,0.154984765566925,-0.193128749832778,-0.900638282035396,0.466463147130687,0.0202232913353599,-0.458159650939031,0.0280815147790336,0.0996608265775299,-0.229264851899592,-0.0557373421243455,0.324745064376141,0.48012637088588,0.246125636819864,-0.54388220151573,-1.32223998360255,-0.115445339971229,0.130526184938657,-0.248624312061695,0.0198642877655797,-0.157244752691111,0.12336490333248,0.000458480897396902,-0.217664891026671,-0.0865065984302492,-0.411438474160203,0.298204781564939,-0.0207853485251407,-0.081983106570275,-0.0151744764556239,0.408314188163384,0.282202873732182,-0.647433263667941,-0.44375604994402,-0.709268637318107,0.489370692037394,0.466629901517736,-0.268918498488284,-0.101875993760014,-0.528131103285724,0.119422224058705,0.075982966814729,-0.115659048981844,0.556756200772852,1.300933753455
"hsa.miR.605.3p",-0.449312433034901,0.360039477846015,-0.311802242627458,-0.796790762649929,0.0216732013385819,0.247325382135266,0.052304525605376,0.918469690123009,0.720706491998914,0.350087841847813,-0.407777664949749,0.987038400540391,0.290761976536001,0.100362382816031,-0.142850306818906,-0.609650638884281,-0.279698793997668,-0.232566528124043,-0.279756647312584,-0.0268735271413954,-0.994013884662015,0.137646789367225,-0.210522915307767,0.115327498794562,0.334672127479701,0.0225559714905902,-0.509481487837504,0.227341281788531,0.538905982907157,0.0247547340316019,0.400623601005891,0.546586789591672,0.993299399301189,-0.180102603319007,-0.309783839890345,0.266482953882902,0.173200603603244,-0.455796839834003,0.31699157419486,0.515030657094646,-0.452524438193947,-0.732325369340579,0.621367076592464,-0.233353601650799,0.193516405969672,-0.131704238218113,-0.283961268494436,-0.268046514199033,-2.05293859625841,1.24881415312131,0.150543345481032,-0.269835105668027,-0.189686780331276,-0.0325963005122371,0.50090945844289,0.23992322694431,-1.18686998594834,0.356173779176083,-0.795138612873356,0.12953082608322,-0.523797227476332,-1.04995117669433,0.0425628629999619,-0.309196854642267,-0.694715479435195,0.030618045060694,-0.568016556933435,0.158030166827162,0.268145730183052,0.270546947826893,0.0344554461490086,0.139418047093905,0.790612109706623,0.380131086399372,1.17833729250447,-0.520382663817805,0.32793293537785,-0.917314576556869,-0.590436941193293,0.320123254233812,0.455874034192681,0.565041500729565,-1.21456436224482,0.0768530111191443,0.471455711240173,0.382946459254864,0.604594347322084,0.940127709325923
"hsa.miR.610",-0.660514107412293,-0.817232237662756,-0.05640553097702,0.60304029175853,0.211418043172305,0.303372826987825,0.286094031838507,-0.0189610616652691,0.711759014863114,-0.339712853360899,0.0339860281924973,-0.397873613903378,-0.918752842070187,-0.729461467677858,-0.112429141519059,0.271993662236271,-0.00239945874929079,-0.782254088287367,0.512500892032163,0.783775919455508,-0.10158905500524,0.605159083616302,0.288390800693306,0.949960768279225,-0.569094439756137,0.11598414987961,0.659541857359044,-0.370805624795171,-0.732464796378214,0.463996487072554,0.416754161268913,0.452897915199899,-0.429865672925046,-0.359060350523863,0.331921323070302,0.793700464478017,-0.555160318039885,-0.318024564205358,-0.0629616734890952,-0.177419384294878,0.964090223169571,-0.205930645019788,0.472796049383261,-0.303579132545503,-0.511272099209083,-0.310254542319922,-0.357904302642877,-1.84436802225107,-0.280160771499738,-0.735008068321235,-0.0318116844351579,0.559084885758947,0.665505185394603,0.195131698050904,0.553497198309366,-0.522181484391513,0.386836621703702,-0.83684132747971,-1.56269124207816,0.0572723249269899,-0.0737743363409463,0.111110605620241,0.673766369020804,0.253953469212779,0.348057227691378,0.284360701133144,0.449542623611396,-0.456722665015834,0.197559731958722,0.0330925636488714,-0.268363122725636,0.274693700259824,-0.706529544931486,-0.02755775848595,0.0875084619456276,0.670308062565542,0.173501229497039,0.157822816956133,0.42055738434829,-1.87501311693464,-0.107289980998475,0.467129173648561,0.492546333625666,-0.0550875077746623,-0.0130336259872916,0.162231919115598,-0.309584256667761,0.684605065385631
"hsa.miR.616.3p",-0.438378460333896,-0.46405614841754,0.491647470693414,-0.130697937308693,-0.296238464680712,0.156343423114814,-0.674466825024585,0.387612956099377,0.656946940458358,0.420638236704981,0.456964929277524,0.230159913488088,0.517354103215882,-0.578365107873873,-0.357244007283208,-0.110061254733938,0.0560863968209948,-0.214259854661117,-0.22559775766257,-1.99318583751228,-0.101871086519575,-0.0641894892200984,-0.144735795073193,0.367663384864831,0.0224404957658136,0.227742066282528,-0.552388708869872,0.0984720225630328,0.216506814224452,0.362117631700269,-0.796479282752744,-0.106194597735505,0.629523472324141,0.00478053118833142,0.22288143549133,-0.41452703615226,-0.0807956992333213,-0.176875500697817,0.718438560308937,0.209408150539037,0.397014127238955,0.18059794594199,0.0778911515097211,0.253356303619461,-0.888949626448285,0.229651022431962,0.509351304565461,0.00321828858564089,0.867147915242344,-0.369828458294434,0.763808725962857,-0.421056007717823,0.0553003939505012,0.0794477994748913,-0.526578388557577,0.109625239228092,-0.0231789799715066,-0.449645342502188,0.546230957331781,0.223962310010736,-0.690312006132105,0.57505586223419,0.256465027811113,0.338028377024556,-0.0766334944495694,0.0779208996807096,-0.0854416211155154,-0.817130430057769,-0.109162451367134,-0.162991596608312,0.104660501125846,0.36596867021474,-0.14341617868447,-0.224370656028057,-0.238107944568222,0.788764763990901,-0.837070802046202,-0.0327466763900177,-0.154842876699545,0.671034662704645,-0.838271243939223,0.349183713011661,-0.0332480832032743,-0.0764943373882106,0.582916510427065,0.244681846612141,-0.675665406777708,0.811693590776709
"hsa.miR.616.5p",-0.110193685437073,0.340723381797392,0.292167685027622,-0.341774111612348,-0.138948697346041,-0.146554055124274,0.11848038941384,0.228887978270145,0.498693818121928,0.304118486974065,-0.205739758074729,-0.509661626945365,-0.341408853350255,-0.207323919102318,-0.0999109927798897,0.229606281774508,0.352850010059057,0.473866134413171,-0.239804972213317,-0.759607802942917,0.364197299426841,-0.125434063185203,-0.0366399202743956,0.136686449586333,0.460234553156905,0.673430408942379,-0.205583537606436,-0.395834551002025,-0.0646602016065597,-0.361999338085886,-0.100816402462371,-0.103339987568646,0.286909107624075,-0.524052921520237,0.0731351399140576,0.0677756144758444,0.254041903714396,-0.167603100910552,-0.323985305806866,-0.582020216205529,-0.429208060900163,0.0217226187763124,-0.0259092549335103,0.0553838422649095,0.227134583232674,-0.208005316175797,-0.609076522460434,-0.173140537554944,-0.369733276803259,0.208341753402701,-0.424749481370806,-0.264118939565843,0.196107165482022,-0.0435270057541458,-0.484075478348199,0.0120115471852159,-0.456258984770824,0.167000976860809,0.252743554731649,0.202819676027876,0.00751063351696113,0.484349115470357,0.455475735460825,0.673367668443435,-0.0568201790636331,0.018886808295715,0.0240253907109332,-0.204300294625393,0.354470895659866,0.325033534148746,-0.17448971002608,0.287910715197616,-0.107739476787823,0.314360539212566,0.729331534979966,-0.0108488894924369,-0.674516799860871,0.140241390269852,0.743023703561388,0.0645949673858457,-0.0839741503430731,-0.0434430071617488,0.206831562943346,-0.186876997068015,0.030125021078273,-0.0526472403848078,0.296450222328,-0.155451384102112
"hsa.miR.618",0.0892448090869641,0.225496832460219,0.957878931005954,-0.475132021398025,-1.19355189474446,0.746238073320925,0.337245938847783,-0.379798886828704,0.765154944436648,0.671351633446191,0.400090117774776,0.358468592916585,0.378137067890305,-1.12410818605226,0.321219925674836,-0.341840894087298,0.248042033135892,1.04343047782484,-0.781909121422098,-1.71613100982633,-0.765510857917075,-0.0090395127554747,-0.230263965175763,-0.607953712366804,1.29811044138853,0.279344935395413,-0.756476066257022,-0.619155000769248,0.300555684040888,-0.366029486087876,-0.942426572663465,-0.307561154168466,0.732513008744925,0.3028981499004,0.926571788607487,0.472884810407469,1.43490423016333,-0.19827944048175,0.609314076397905,0.596491192300236,-1.0632922102979,0.637889411390189,0.300939937417682,0.193380656322958,-0.560429682634187,0.715182721786418,0.332982676339775,0.35601100681984,-0.13131387835021,-0.0293127077588278,-0.061765722927984,-0.467988627072593,-0.110955150704718,-0.581215858927577,-1.27252434332419,-0.141256478305723,-0.0783576609731912,0.774865845971929,0.546722575175997,0.549786913720119,0.216724262679676,0.179090071114571,0.423222721848474,0.88435090795251,-0.0422647016560609,-0.364568437094147,-0.111583784424769,-0.315851110309887,0.561073953696044,0.139762537729432,-1.32643007311751,0.237664610236229,0.431657800595576,0.441476330942399,-0.378436455225872,-0.441909323072047,-0.537186399358486,0.502146948648412,-0.460501834624919,-0.871751499650893,0.307194589421971,0.34421056533899,0.845688262812199,-0.938993026634128,0.783229990223375,-0.885023674808107,-0.676395839182115,-1.43257950812425
"hsa.miR.619.5p",0.997083150449443,0.344383467135335,-0.0876357108121081,1.02789423036335,0.523173229975006,2.01862021093254,0.23508475274548,-0.328021509556569,0.236265706176741,0.0479745596371102,0.872724611611353,-0.0953581883575774,0.526685735421244,1.39330199731954,-0.270168851535557,-0.918711111681049,-0.485762514129278,-0.807699883596155,-0.810637165076513,-0.541480263379577,-0.486580180731101,-0.368409805444363,1.50513611329919,0.620722446920507,-0.591238357603119,0.0407194141546697,1.06995847097028,-0.106981659462649,-0.188246033545394,0.397547007631127,0.922809459903462,0.139025366688724,1.1376467748945,-0.731101212667395,0.906587236307191,0.188424582188341,-0.622772708760003,-0.0661847793281228,0.963104318535718,0.0116565057430562,-0.161466824880264,0.693608236538343,0.194009256564468,-0.102494794202617,0.265223861827818,0.12601088528355,0.298523002278393,0.167264380908243,0.740013269110526,0.769001907397675,1.24211834562065,0.399410901283704,-0.66536291003009,0.160548137277017,-0.699156792952092,0.255753023948499,-0.0766467220262531,-0.241448975568558,-0.0311449776745732,0.434654631746398,-0.924201196175976,0.202176125057101,-0.338976320274666,-0.31367527217144,-0.710371979398315,-0.097017598228182,1.08008841925605,0.355720145398584,-0.156516063959114,-1.34482953463147,0.36138328804875,-1.08368862560493,-1.85241098282461,-1.8015809599947,-0.435158723978615,-0.564412622595167,0.895246406659385,-0.0664963193948064,-1.52792999676517,0.016732426854418,-0.427297925830907,-0.16457162454318,-0.391712453049415,-0.225263943997066,-0.815004482774429,-1.49728357626419,-1.04329382262945,-0.187980706265343
"hsa.miR.624.3p",0.120713956826516,0.832586918334804,0.32657659931941,0.439306119629624,1.02342535957965,-0.054211082571212,-0.07699235350316,0.501846033013769,-0.0103132670906059,0.423091970778761,-0.011751424094942,-0.211318803254699,0.194854760365921,0.544727870557031,0.559414794635172,-1.27242174976301,-0.764421660659284,-0.368450058152499,0.266331081583247,-0.767964109230408,0.0312720738750905,1.17598339429248,0.442412589328152,0.456973253634103,-0.50248520214164,0.0311875266904903,0.297182007603537,0.394444043296474,0.0483757788164604,0.269453297588829,0.0963827191771238,0.637975556255406,-0.354593198370022,1.2258122715575,-1.05527840406907,0.200709523787371,-0.388483282318109,-0.0496412402714209,0.552300471448619,-0.559656804903238,0.38976891922519,-0.185049395354162,0.522971189197664,0.87547358715858,0.311903040087987,0.780039385531384,-0.724233789115785,-0.204047674969828,-0.172917001082911,0.187848792605924,0.382480656766997,0.692021571366927,-0.0200396869535452,-0.705122196290688,0.136073198879359,0.225379967918638,1.06361650424175,0.0340817116213316,-0.198133711733655,0.112221129137405,-0.384299118462787,-0.682487914029065,-0.0927743040559051,-0.522793336844859,-0.514195299109521,-1.08461288276094,-0.374053408664939,-0.77557243544818,-0.822318091508792,-0.0546255131111279,0.104840284095733,0.500214812877738,-0.27074428287308,-0.638536695152701,-0.790594932018634,-0.523515612750372,-0.286979056992741,-0.659945994401359,-0.615712822480928,0.332139312684529,-1.14640551094717,-0.567548671698885,-0.188653015162263,0.74443569349929,0.793236490666807,0.0931390462696544,0.200038322456426,-0.292844923249853
"hsa.miR.624.5p",-0.0580481477134923,0.0130806136266875,-0.000596569725966508,0.189763126608168,0.60209129828901,-0.00672819498765276,0.565268868281475,0.383796845786027,0.0425160312864834,0.415642739314533,-0.237236388719238,-0.542405257342601,-0.0432515045752217,0.196335051556591,0.392825680834076,-0.0764194731106058,-0.596086210904059,0.164428622530155,0.338646970565083,-0.396444515914173,-0.232124768651724,0.103724020913509,0.627962638076884,0.183771899465766,-0.144443686537223,-0.260519947635221,0.240528660831945,0.319574627921471,-0.0705117895928109,0.0842575719158282,0.122109550397569,0.127304212359156,-0.502931655550084,0.595179073297622,-0.641428777235455,-0.391911255694266,-0.179175147589691,-0.195476119884539,0.0157617050477878,-0.0196044506176111,0.154660521134935,-0.334327524548483,0.190742317577901,0.251145371633212,0.0839057773977621,-0.174958557653885,-0.426460434111661,-0.218806583265668,-0.125579984916038,0.144726098503832,-0.00109166591329089,0.331849709194349,0.654330109943892,0.307561544850206,0.146367824563764,-0.609330418294143,0.637834262218791,-0.161968664943132,-0.933799548378238,-0.520082225959211,0.112928748374851,0.221694891610452,0.104922006893458,0.0167146181165168,-0.0686597436419691,-0.426887265745178,0.216907915392309,-0.845579770699712,-0.267444748084178,-0.0550965248558027,0.0681678686197495,0.0913789768807274,0.0868910305295961,0.0796611426488743,-0.340997750762678,-0.373518089502028,-0.0497730341762163,-0.0548654962774058,-0.385851886333172,0.342132444385369,0.0151347264351956,-0.0636916040292641,0.26953155601098,0.178059273255021,0.546675981418396,0.00302992461521731,-0.0779690802626732,-0.131290128417028
"hsa.miR.625.3p",-0.365784138745006,0.551472614762235,-0.224543214262858,0.137220017566735,0.310585568537639,-0.396353602642119,0.805369948870303,-0.462647256176853,-0.323256219617752,0.259609917693028,0.328827447218372,0.43247501835534,-0.376527979761734,-0.446100271122231,-0.183758586348662,-0.328017105602096,0.170918765232336,0.180848593035581,0.253054211146078,0.630818875891164,0.0275982244871519,-0.229826794436394,0.181056949824017,0.602574109670808,-0.0201752574929621,0.146444559523488,-0.467134049618767,-0.428996943274397,0.597427090107966,-0.157708604886249,-0.433250199218361,-0.350399349840199,0.130099707162911,-0.167978981423391,0.0323283319275364,0.0557577894169299,-0.327120031838482,0.0782273711220761,-0.197396249913077,0.16811954005147,0.276335482430625,0.0615075436527313,0.176925089900173,-0.732736559821487,-0.108938704530456,0.0589069033624351,0.152949185355378,0.0868126919877208,0.261458993654031,0.178418454177911,-0.334676903351495,-0.530962441601983,0.31088082393972,0.210983687771367,0.811913131221469,0.514349621732186,-0.501384458231802,-0.473966490481768,0.307787846159455,-0.940856290627592,-0.381826607853653,-0.303483809251255,-0.605314513397523,-0.112648457437039,-0.242726348272191,-0.0409195232667171,-0.0523324626959846,0.867186995215897,-0.297341266538757,-0.0714811393533846,-0.0477258826702073,-0.11953518016931,0.0401869674142539,0.951886588015907,0.0336802348687643,0.125516721764825,-0.240066714213667,-0.130165798261811,0.594143481590281,0.467760137294731,0.34244617041179,-0.28165067470333,-0.88110253510028,0.728802586063025,-0.303254210716761,-0.647068857846935,0.587951286554074,0.344991063213818
"hsa.miR.625.5p",0.053546016325116,0.435010746202451,-0.672192500658462,-0.265669345334864,0.224848330273276,-0.123038902488633,0.0824035974487661,-0.36616622043403,-0.64363252415838,0.241949221733053,0.608980712592539,0.252854052560024,-0.3988752165011,0.27978141923799,-0.125546674995417,-0.0507654077275364,-0.412090497166198,-0.332207604831774,-0.0982483863215795,0.147097230638779,0.168839841128595,0.245765429104319,-0.085780341111686,0.999128087860779,0.282729862017653,-0.230992372244308,-0.945676990004692,0.222472815702532,0.212871270800858,-0.232185565971973,-0.255911709592661,-0.278255221334113,-0.129889508223421,-0.436331229798503,0.209825008799768,-0.0760108898110851,0.0662949274950234,0.135084202819324,-0.111528792812962,0.251012492924059,0.483230804305489,-0.155139642410626,0.667070251627301,-0.531078213504917,-0.232848379837573,-0.032505144025109,0.501779313963224,0.0584476537677991,0.0719304964180509,-0.00431236358978575,0.0415304890344888,-0.65010557248223,0.170571269004454,-0.265249046057268,0.328186815395322,-0.171063148744521,-0.146000444907991,-0.37728710356885,0.525642657182466,-0.67623176454486,-0.087836442183894,-0.314588788758741,-0.016578839978865,-0.0483809286075692,0.127021981275786,-0.032337759790017,0.349907798442113,0.550348990356447,0.170688304098072,-0.199795336075081,-0.169190571587831,0.107651530548763,-0.186936963151439,0.541042871408543,-0.182456470991278,-0.0563409734230497,0.309675632835054,0.151563329572685,0.43535703715441,0.363757717775524,0.0896181817016994,-0.0324690313136366,-0.459995049837329,0.253639712523558,-0.192748724272542,-0.342503213877914,0.30784517578794,0.359336267849107
"hsa.miR.627.3p",-0.177937665254451,0.0716292806243882,0.430607458103503,0.290405245587083,0.285912866410012,0.0148191001224051,0.195111846175857,0.492910498495443,0.140269190761053,0.324592411471142,0.345933730288311,-0.451907225711275,-0.39528453803441,0.213570564315156,0.496108544287266,-0.148105077146095,-0.781170851631857,0.110157478683275,0.19378722494674,-0.595510048796858,0.210015428736269,0.654947809672853,-0.268444430539433,0.275413397764047,0.333399882435316,0.922242370890322,-0.361455376993494,0.0507175336420665,-0.158270983634654,-0.149720909662535,-0.00601141359649673,0.172994884707185,-0.174709597507634,0.617843624408292,-0.193026226283192,0.863829628648514,-0.477255650471384,-0.110536197574089,-0.26874782525519,-0.372352128754286,-0.0784576098776354,0.118054750167909,-0.0253910655363981,0.0877828967821252,0.165488675028828,0.0581699259238989,-0.502010653376138,0.51842341990931,0.267404518975,-0.312707764158946,0.0862390402234466,-0.0680253847063737,0.173526004342948,-0.676030691457406,-0.188045217595147,0.311247066663978,0.656498957876559,-0.041449560839886,-0.318343303941094,0.462539493042525,-0.227667822285987,-0.0302017855331921,-0.309990535570377,-0.0339662278988468,-0.127158726791764,0.421455953069139,-0.128639977642474,-0.662258364735575,-0.820751945150738,0.37798016481023,0.177598578148744,0.018664104596065,-0.256871144621976,-0.163523089574724,0.187597220657785,-0.226196896655033,-0.475551219970262,-0.711230969167341,-0.0799326148470815,-0.0173517988117536,0.054309497589796,-0.195832634761934,-0.0669450323243704,0.30446437614389,0.195416820757741,-0.0362428729444118,0.0365755007809661,-0.510787158787306
"hsa.miR.627.5p",0.279580173648046,0.563786643725249,0.0863227295818311,0.274827623353171,0.139545516734439,-0.189249512919195,0.559338016606647,-0.427116397825642,1.08162729321198,0.703936444102507,0.19684558036975,-0.319635217744482,-0.492547032983643,0.292629311371549,0.429992603944454,0.36917115188973,0.0025876345807675,1.07886885493254,-0.202366319806111,-2.6575678521166,-0.573693073760966,-0.231520554755632,0.215903255405608,-0.408001855274028,0.125041127116488,0.505473151138497,-0.444381762247012,-0.024008114076212,-1.13427356293162,0.332037749604945,0.0287631861802799,-0.168070035688984,-0.0677579302375003,-0.147690385061615,0.267422870525572,0.721470919192737,0.211512459319448,-0.886483679454343,-0.501858389356878,0.36604934036403,0.148112181296316,-0.333346847617147,0.776893246615235,0.0251129375412681,0.00851305277072272,0.167312384715235,0.279244804975594,0.21368589560558,0.151853286533026,0.327009862592446,-0.0119932310843095,0.130124569564393,0.40145010839574,-0.513273169719112,0.0308289749202162,0.129368119041388,0.418733056698457,0.309312012613571,0.275795712088157,-0.636585562061544,0.442209149065732,0.487646645717636,0.0121020203297281,0.445603233178009,-0.44128529739141,0.0819319611157409,-0.0468643441053046,-0.97912897481548,-0.295728360855174,-0.101274969445042,0.35365870229163,-0.653564925778869,0.0944737627183919,-0.383180657185903,0.657827090165601,-0.288832093062109,-0.0126188605697621,0.189737923882095,-0.00987867517194545,-0.149873266944393,0.115305822431209,0.328075273783923,-0.395169281366168,0.144724930870378,-0.0651876960843535,0.356436031062371,-0.38678660075294,-1.23255166040479
"hsa.miR.628.3p",0.0147738145186621,0.0938371024948016,0.248394701339974,-0.316665001249143,-0.409863217531008,-0.062374190684754,-0.236382789598244,-0.0869172672013608,-0.366499585325381,0.0268939290106258,-0.00820397508365354,-0.102316572376247,-0.0573208607780392,-0.218507690390721,-0.219762706395187,-0.0358811289073508,-0.168880773590427,0.0580976320141728,-0.0252518585195134,0.336735616711114,0.191182361660278,0.357648192515048,-0.166962657181322,0.197974659783027,0.59340460936205,0.60255593220317,0.21729836047408,-0.296821334904594,0.0223355127584324,-0.175351990827599,-0.20458804425038,0.438775030663115,0.220638354754255,-0.009202501061089,0.591919063527865,0.355624175460542,0.234513739384611,0.16294281950008,-0.188111972067659,-0.159829924759091,0.109701505254104,0.146664483857906,-0.636560788952115,-0.488073327648528,-0.212963312691967,0.0753831607404151,0.0213739838864497,-0.40395480877583,-0.00715636799965568,-0.370878638285479,-0.113058343766014,-0.120340811392673,-0.642936327575211,-0.32950129048062,-0.356208846769118,-0.0600512945258146,-0.264557663341762,0.239702849400069,-0.0788436158934175,0.393254457751776,0.12783264075984,0.120529599905917,-0.0486045563956725,0.493319012231428,0.123979982121039,0.343321163087723,0.0178049689278427,-0.0721580705133837,0.273190164209834,0.152505983163565,-0.385920099817525,-0.109344050673362,-0.0901612080864714,-0.0496337870950269,0.0247182231081823,0.447509616841819,-0.195743934177682,0.0733743964633921,0.3285967391016,0.154293687522633,0.0273969190130259,-0.477300115086057,0.719293665008374,0.15638085377012,-0.317325054503617,-0.197248242602931,0.0586599961751882,0.226639488501157
"hsa.miR.628.5p",-0.00923803223893798,0.974341078259189,0.895353131918147,-0.325733393435031,-0.204160074127645,0.310465089421215,0.444802248258964,0.585904979332855,0.932032854356518,0.199169438195895,0.290767258668614,-0.0409319349747137,0.331701980327713,-0.460546855365594,0.359705639239926,-0.671625908011634,0.0119452115906799,0.86178145714109,-0.625456697308202,-1.01232165424253,0.274694016950422,0.126320431202622,-0.270698034012565,-0.150909230676848,0.594870310002399,1.5542288020808,0.0665239478238632,-0.136613320334821,0.162917535121161,-0.657551395618373,-0.0716556561385482,0.479729443638347,0.0725192587149606,0.151596078342689,0.0752136624583393,0.551963726812765,0.181241805296386,-0.793728350255365,0.0445452720583204,-0.351215959351289,-0.348246116200925,-0.202354838099454,-0.101041945651169,-0.0252117472269707,0.177782329604171,0.525621479409104,-0.43349715231254,-0.0823133876595185,-0.19189123269672,0.0624109049115262,-0.0381133075369785,-0.304217755090304,-0.21751488807832,-0.654431104750687,-0.663538902056488,-0.0463836972777012,-0.386645234633329,0.362492697130716,-2.30950443300704,0.415217400846649,-0.226125745471071,0.481801595972739,0.343235652747503,0.774620627700788,-0.59010772030841,0.397295741069555,-0.358686367238782,-0.679780372828557,0.410286233493427,0.900233924815873,0.0390850600446233,-0.19594136864788,-0.109604615633487,0.184681294795918,0.120619734563101,-0.909159517141502,-0.887063042503642,-0.361531631932757,-0.52414799812926,0.464380296568321,-0.331897182337836,0.387436175100928,0.650109006433385,0.245646012942906,0.39182144739422,-0.052131561432893,-0.262319507505625,-0.20180438022489
"hsa.miR.629.3p",-0.400022594857608,-0.128263587915109,0.464976039547268,-0.291188076414926,-0.383514185507127,0.224069740488977,0.171633345874704,0.1222404114903,-0.456136539578583,0.366061816477889,0.0236231451587846,0.39533825901305,-0.044555583270006,0.57306152092266,0.292586378087551,-0.347448701518902,-1.43027353450759,0.551861970651735,-0.034906027777611,-1.15735240180469,0.223400383974091,-0.554185484769028,-0.0549731867557661,0.0893402225616038,0.831228841733926,0.232238781703981,0.618254918208997,0.241292017060415,-0.785589824839668,-0.521025833633032,-0.305420743770025,-0.050886906500758,0.629206738294535,0.619839007687742,0.0103637579560182,0.523709759750361,0.936687257491368,-0.273832807349789,-0.241896176638016,-0.575017750645745,0.0515399740503368,-0.158771128740832,-0.602803059837161,-0.157230286440462,0.395587024080515,-0.177169277160126,0.410769014832323,-0.112839207979655,0.202352704969766,0.300125108021472,0.197998712657268,0.00629043423674091,-1.04334158955815,-0.681870182529766,-1.12899882072042,0.53830285591291,0.0680537973683771,0.424744506973768,1.32785759393729,-0.21479615421071,-0.0312710804099538,0.430716419414215,0.0792680700338195,0.0334958735584644,0.125524469624426,0.342095321675662,0.145214995841538,-0.470384890803505,0.452880007632376,0.76174482257581,-0.161254402589796,-0.0159406568575714,-0.247826894960739,0.118391613743467,0.442070658510287,-0.151674852634013,-0.57607571545536,0.315133012290507,-0.732987048128768,0.298910535785636,0.00471213331900855,-0.305452330947446,-0.250798730527884,-0.350512033669315,-0.0365420281754202,0.100010826947789,-0.552886468945322,-0.19210918702356
